to_project_name,grant_pool_name,from_project_name,f0_
lighthouse-sigp,GG-07,gitcoin,3191.1630839474387
ethereumcolombia,GG-11,gitcoin,1674.1301697533681
pharoacm,GG-12,gitcoin,351.45871968039489
depayfi,GG-13,gitcoin,617.94283317120733
fracton-ventures,GG-14,gitcoin,98.552712283230193
commons-stack,GG-14,gitcoin,1067.9829238969355
beacon-chain,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,222.10764287412167
poapin-glory-lab,GG-17 - 0x9c3b81967eafba0a451e324417dd4f3f353b997b,gitcoin,690.388195052743
factland,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,23.690784931182861
clrfund,GG-17 - 0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,gitcoin,1233.2162972539663
grassrootseconomics,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,828.29321046106043
openbuildxyz,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,217.45344005063004
onlyfun-on2023,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,4997.2987481897071
mechanism-institute,GG-19 - 0xa7608d95a93cc684f2719323d40cbd0f59afe7d4,gitcoin,232.41675762449631
lakat-os,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,622.87003069959383
opti-domains,GG-20 - 26,gitcoin,1027.8732033049305
turbo-eth,GG-20 - 27,gitcoin,1724.9622033356923
defieye,GG-21 - 44,gitcoin,2847.4377254252186
commonsbuild,GG-22 - 641,gitcoin,4617.34398266389
dsrvlabs,PartnerRound - 0x1d16f0eedf8ced25f288056ddcbb653d0f0451ad - 42161,gitcoin,3433.5784364707765
fundpg,PartnerRound - 0x7492a8c4ed29b1f1559888bd832fae5d33e10370 - 424,gitcoin,368.77842879821395
orbuculum-dao,PartnerRound - 0xddd305594dc560e1177f18da8329136936ce1f43 - 534352,gitcoin,9.7696566097438335
,PartnerRound - 2 - 1,gitcoin,35.055472612380981
,PartnerRound - 26 - 534352,gitcoin,1131.3747842120938
pairwise-general-magic,PartnerRound - 66 - 10,gitcoin,2235.8876832186434
,PartnerRound - 87 - 8453,gitcoin,26.498077134019695
beepopula,CGrants - Direct,gitcoin,4.5104228237224
stiame,CGrants - Direct,gitcoin,96.169714607999992
vocdoni,GG-04,gitcoin,4314.1159999999991
minerva-wallet-lab10-coop,GG-07,gitcoin,4184.1936452998052
itu-blockchain,GG-10,gitcoin,67.277186605033648
waffle-truefieng,GG-15,gitcoin,36.812802860718577
governator-xyz,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,1438.2012986466289
voicedeck,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,281.43539750576019
commons-stack,GG-17 - 0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,gitcoin,426.1583450473845
sprintcheckout,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,225.81854036539752
data4builders,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,694.71681609052132
ikigai-labs-xyz,GG-19 - 0x0f0b9d9f72c1660905c57864e79ceb409ada0c9e,gitcoin,127.60400232579559
onchainmonopoly,GG-19 - 0x40511f88b87b69496a3471cdbe1d3d25ac68e408,gitcoin,969.03979528103343
voicedeck,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,901.7167036096962
fractaldotbox,GG-20 - 25,gitcoin,1504.9071863979173
dna-seq,GG-21 - 387,gitcoin,5702.4118988724786
opendataforweb3,GG-21 - 389,gitcoin,750.47222486835926
greenpill-dev-guild,GG-22 - 610,gitcoin,1578.6636764254013
lighthouse-sigp,GG-22 - 610,gitcoin,10235.662926801742
mikemcl,contributions,opencollective,10570.98
ethers-io,contributions,opencollective,720.0
streetsidesoftware,contributions,opencollective,286.15999999999997
prettier-solidity,CGrants - Direct,gitcoin,539.612912829049
unruggable-labs,CGrants - Direct,gitcoin,118.36908264
synpress-synthexio,CGrants - Direct,gitcoin,53.361145000000008
uniswap,GG-01,gitcoin,2782.57
ethers-io,GG-03,gitcoin,7205.5270415283076
shenanigandapp,GG-12,gitcoin,284.16045819794647
datalatte-ai,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,240.783293671906
nacion-bankless,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,713.15810601746068
4seascm,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,400.72343356512425
banklessdao,GG-20 - 24,gitcoin,3168.7071899604084
daocoa,GG-22 - 608,gitcoin,655.66733244221223
zenbiteth,GG-22 - 608,gitcoin,170.95422345924959
heavenstoolsllc,GG-22 - 642,gitcoin,739.68175132696661
creativeplatform,PartnerRound - 0x17eac673517c33ef43ab95013ee5bdea9250c76e - 10,gitcoin,209.97329990551864
orbuculum-dao,PartnerRound - 0x1b96ad9da78cf768e9b5f0bb508cecc3d353d740 - 42161,gitcoin,10.247798949629964
nodeca,contributions,opencollective,2412.31
ethereum-etl-blockchain-etl,GG-04,gitcoin,1973.9822306200003
zeropoolnetwork,GG-05,gitcoin,549.95788031125335
hodl-totals-daring-crypto-ventures,GG-09,gitcoin,1.2078676700793891
walletconnect,GG-13,gitcoin,6.6000247177258995
descier,GG-17 - 0x6e8dc2e623204d61b0e59e668702654ae336c9f7,gitcoin,224.09600472450256
dspytdao,GG-20 - 25,gitcoin,329.71282872345671
mesoreefdao,GG-20 - 28,gitcoin,2097.1038045816836
refimedellin,GG-20 - 29,gitcoin,488.70772290851983
mesoreefdao,GG-20 - 29,gitcoin,113.74946401827037
desci-latam,GG-20 - 39,gitcoin,1068.2164112792148
rotki,GG-21 - 384,gitcoin,2156.2760794881933
,PartnerRound - 17 - 10,gitcoin,18271.840480515213
,PartnerRound - 20 - 42220,gitcoin,1.9977103620767593
roll-op-0xfableorg,retrofunding5,optimism,203576.220767704
plants-and-pillars,CGrants - Direct,gitcoin,93.144496835000012
walletconnect,GG-02,gitcoin,4338.0
vu3th,GG-20 - 25,gitcoin,285.18693193207184
locksmithwallet,grants_season_4,optimism,87500.0
opendataforweb3,GG-15,gitcoin,81.34066767790361
growthepie,GG-21 - 385,gitcoin,1203.5940273561325
jacobhomanicsorganization,GG-22 - 608,gitcoin,121.49873453811125
ecosynthesisx,PartnerRound - 0xe9459565709c5e856ffbc3cc8715824945d92de7 - 10,gitcoin,599.77729628264524
slither-crytic,retropgf3,optimism,426088.67
ethers-io,GG-02,gitcoin,1883.9228200775
solady-vectorized,retrofunding5,optimism,161623.778344974
dappnode,GG-03,gitcoin,196.81478774925
kotalco,GG-14,gitcoin,73.045772583970916
nft-pricefloor,GG-15,gitcoin,34.008424448867551
aikilabs,GG-22 - 608,gitcoin,58.397905871719793
dgl-dynamic-governance-liquidator,GG-22 - 611,gitcoin,298.62625603511697
eppie-io,GG-22 - 642,gitcoin,229.0198955585351
all-weather-protocol,PartnerRound - 0x8b70206844630d8c0a2a545e92d3c8d46a3ceaad - 42161,gitcoin,197.99546323096286
,PartnerRound - 1 - 4201,gitcoin,0.32897019828669727
forkinwisdom,PartnerRound - 66 - 10,gitcoin,226.78488750596617
gitcoin,retropgf3,optimism,965221.285
pepemon-dao,GG-08,gitcoin,600.045047571345
kontext-app,GG-11,gitcoin,6.0006817953870186
edendao,GG-15,gitcoin,25.409134868130142
freezingmoon,GG-22 - 608,gitcoin,43.07348381824356
gitcoin,PartnerRound - 0xbb2f1807a7a45e0fb0e11e7158066dfd5ec39bbc - 8453,gitcoin,11.732510382073283
refimedellin,PartnerRound - 35 - 42161,gitcoin,191.22099593281746
roll-op-0xfableorg,grants_season_4,optimism,78750.0
scamsniffer,GG-14,gitcoin,35.6743387780233
hvax,PartnerRound - 17 - 10,gitcoin,42363.2605175972
pyth-network,grants_season_4,optimism,70000.0
,grants_season_4,optimism,2137100.0
infinitywallet,retropgf3,optimism,85252.51
dagora-playground,PartnerRound - 0x5b95acf46c73fd116f0fedadcbedf453530e35d0 - 10,gitcoin,276.079910882027
flow-state-coop,PartnerRound - 66 - 10,gitcoin,88.198531155792239
defi-wonderland,GG-15,gitcoin,3.0239383621433618
blockhead-darryl-yeo,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,43.484807729721069
iberoam,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,7.0571259260177612
blockhead-darryl-yeo,GG-17 - 0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,gitcoin,86.3328018784523
apeworx,retropgf3,optimism,347827.48
hedgey-finance,retropgf3,optimism,194007.73
metagov,GG-11,gitcoin,12.799945905862733
journodao,GG-15,gitcoin,228.27651134048065
mindful-hacklab,GG-19 - 0x40511f88b87b69496a3471cdbe1d3d25ac68e408,gitcoin,166.18569382861665
publicnouns,PartnerRound - 0x17eac673517c33ef43ab95013ee5bdea9250c76e - 10,gitcoin,761.26090098862767
gitcoin,PartnerRound - 7 - 43114,gitcoin,13.776659647424498
cliqueofficial,grants_season_3,optimism,37500.0
nethermindeth,GG-03,gitcoin,1626.3033058321284
infinitywallet,GG-14,gitcoin,21.167270471562375
social-dev-token,GG-19 - 0x40511f88b87b69496a3471cdbe1d3d25ac68e408,gitcoin,175.16173419949166
multicall-mds1,CGrants - Direct,gitcoin,46.753150765703289
optimism-box-truffle,retropgf2,optimism,38110.5
bankless-academy,retropgf2,optimism,87100.5
algoveraai,CGrants - Direct,gitcoin,45.7865363905384
codingshdev,GG-05,gitcoin,39.69938731511283
,PartnerRound - 0x44f67acb49986768d92e9dd2844ed83acd663bbe - 424,gitcoin,3.6593012809753418
,PartnerRound - 0x51957724e38038a5e983665e8d73e1aacacc93b6 - 42161,gitcoin,24.193889379501343
liquity,grants_season_4,optimism,262500.0
,PartnerRound - 18 - 10,gitcoin,8.9568150970993052
filosofiacodigo,GG-11,gitcoin,23.020219623487161
nethermindeth,retrofunding5,optimism,744692.478313959
talentlayer-labs,GG-15,gitcoin,19.990879930671881
rig-ethereum,retrofunding5,optimism,109093.793705551
raid-guild,GG-15,gitcoin,8.5016514344627154
greenpill-dev-guild,PartnerRound - 66 - 10,gitcoin,768.4479589523811
cryo-paradigmxyz,retropgf3,optimism,173913.74
snapshot-labs,GG-15,gitcoin,4.75427048
ethglobal,retropgf2,optimism,345009.0
planetarycouncil,GG-09,gitcoin,1.9526894170321698
me3-eth,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,64.880674004554749
dspytdao,PartnerRound - 17 - 10,gitcoin,5134.7016477882862
gitcoin,PartnerRound - 0x81c332767120a34a3ee49a7ad9df0b4e57db6f76 - 250,gitcoin,47.963814258575439
walletconnect,contributions,opencollective,1.0
definomics-labs,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,13.191349267959595
openbuildxyz,GG-19 - 0x6726fe9c89fb04eaef388c11cf55be6aa0a62fb9,gitcoin,55.40520845590072
ankr-network,retrofunding5,optimism,136759.457329552
velodrome,missions_season_4,optimism,1650000.0
velocimeter,retrofunding4,optimism,12477.744729836
web3,retropgf3,optimism,869568.735
opendataforweb3,CGrants - Direct,gitcoin,22.477933732560427
techstationspace,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,31.382794380187988
,PartnerRound - 6 - 42161,gitcoin,7.4742686241584417
zigzagexchange,GG-13,gitcoin,32.46142905190716
,PartnerRound - 65 - 8453,gitcoin,23.916343638673425
uniswap,GG-05,gitcoin,1.0
revoke-cash,retropgf2,optimism,110235.0
xkcp,retropgf2,optimism,94257.0
,PartnerRound - 676 - 42161,gitcoin,1.8387745171785355
superfluid,grants_season_1,optimism,150000.0
mean-finance,grants_season_1,optimism,300000.0
gregberge,contributions,opencollective,5128.8799999999992
infinitywallet,grants_season_4,optimism,52500.0
solhint-protofire,retropgf3,optimism,69565.51
kyber-swap,grants_season_3,optimism,375000.0
sociallayer-im,CGrants - Direct,gitcoin,2.4026750000000003
fusion-drum-n-bass,GG-08,gitcoin,34.022537095193321
alchemix,grants_season_2,optimism,312500.0
blst-supranational,retropgf2,optimism,60921.0
zeroknowledgefm,retropgf3,optimism,313044.76
kenglernitas,retrofunding4,optimism,21224.8923128204
dm3-protocol,grants_season_3,optimism,75000.0
mevboost-pics-nerolation,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,20.216365814208984
bodhi-levi0214,retrofunding4,optimism,6119.31076939496
pixotchi,retrofunding4,optimism,8750.22669109084
highlightxyz,retrofunding4,optimism,149405.791948057
banklessdao,missions_season_4,optimism,105592.5
sushi,grants_season_2,optimism,630000.0
bguan2020-unlonely,retrofunding4,optimism,10646.2120268334
dspytdao,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,11.002066612243652
unioncredit,retrofunding4,optimism,5730.29450896363
hildr-optimism-java,grants_season_4,optimism,43750.0
velodrome,grants_season_4,optimism,630000.0
stargate-finance,retrofunding4,optimism,768074.593658125
perpetual-protocol,grants_season_1,optimism,9000000.0
,PartnerRound - 78 - 8453,gitcoin,0.464122012257576
show-karma,grants_season_3,optimism,75000.0
cliqueofficial,retropgf3,optimism,173913.74
fxhash,retrofunding4,optimism,136715.306930287
atticc,CGrants - Direct,gitcoin,17.8318
limechain,missions_season_4,optimism,15000.0
shapeshift,grants_season_3,optimism,300000.0
blockchain-cli-0xs34n,retropgf3,optimism,85252.51
dna-seq,PartnerRound - 104 - 8453,gitcoin,0.25009304285049438
mux-world,retropgf2,optimism,1479.0
ora-io,retrofunding4,optimism,4136.17773150292
crate-crypto,retropgf3,optimism,173913.74
dexkit,retropgf3,optimism,0.0
valioxyz,retropgf3,optimism,71930.74
onlydustxyz,grants_season_4,optimism,87500.0
cosmosforhumanity,GG-17 - 0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,gitcoin,1.4742879867553711
bankless-academy,missions_season_4,optimism,51000.0
avantis-labs,retrofunding4,optimism,67795.4269868159
scryprotocol,retropgf3,optimism,229550.51
ethereum-cat-herders,GG-09,gitcoin,0.98
kromatika-finance,grants_season_2,optimism,375000.0
inverternetwork,retropgf3,optimism,86956.87
llamafolio,retropgf2,optimism,12369.0
prettier-solidity,GG-15,gitcoin,7.0871377513114044
tarot-finance,retrofunding4,optimism,142473.411052622
ethhub-io,retropgf3,optimism,267559.355
zerion,retrofunding4,optimism,149476.119775217
glo-foundation,retrofunding4,optimism,0.0
cryptozombieshq,retropgf3,optimism,347827.48
qidao-mai-finance,retrofunding4,optimism,8914.16426943304
symm-io,retrofunding4,optimism,2271.66934276569
ethereumjs,retrofunding5,optimism,211072.774778132
commonsbuild,CGrants - Direct,gitcoin,652.24008598230751
weekinethnews,CGrants - Direct,gitcoin,6375.770079930815
democracyearth,CGrants - Direct,gitcoin,1897.1709176875086
revert-finance,CGrants - Direct,gitcoin,1637.8368025274717
l2beat,CGrants - Direct,gitcoin,6357.230333208322
zerodao,CGrants - Direct,gitcoin,228.2655323726066
1hive,CGrants - Direct,gitcoin,1105.7112095098785
clrfund,CGrants - Direct,gitcoin,3329.477866141639
commons-stack,GG-04,gitcoin,5931.3373659752251
rotki,GG-07,gitcoin,28550.0393522648
rubicon,GG-08,gitcoin,29.5
someresatguides,GG-08,gitcoin,4820.7309668256
idena-network,GG-08,gitcoin,590.079141296348
frame-floating,GG-09,gitcoin,1471.0327192718673
openethereum,GG-09,gitcoin,19021.516925892265
stereum-dev,GG-09,gitcoin,376.76125678459141
kotalco,GG-09,gitcoin,330.69574669662722
likecoin,GG-09,gitcoin,1306.9786022774417
wighawag,GG-09,gitcoin,4469.3846347948383
rotki,GG-10,gitcoin,45435.842350673469
asseth,GG-10,gitcoin,1940.8289069219743
giveth,GG-10,gitcoin,9404.00737263226
pharoacm,GG-10,gitcoin,10707.747260609378
tor-project,GG-10,gitcoin,5985.6790667746436
kernel-community,GG-10,gitcoin,20763.65947635848
freezingmoon,GG-10,gitcoin,94.298268042304613
commons-stack,GG-11,gitcoin,14883.829110098452
nethermindeth,GG-11,gitcoin,14444.876813886338
crypto-fees-dmihal,GG-11,gitcoin,4569.5714891580565
metagame-metafam,GG-11,gitcoin,1986.7673838649823
blockscout,GG-11,gitcoin,7977.8384513597539
giveth,GG-11,gitcoin,3538.4732800863458
treejer,GG-12,gitcoin,37954.493781243007
ethers-io,GG-12,gitcoin,45303.209305691453
coin-cashew,GG-12,gitcoin,13681.903416617133
revoke-cash,GG-12,gitcoin,4049.8960086142556
wildcards-protocol,GG-12,gitcoin,439.18256104283421
electronic-frontier-foundation,GG-12,gitcoin,289514.26652679523
show-karma,GG-12,gitcoin,381.67491626592044
minerva-wallet-lab10-coop,GG-13,gitcoin,12937.43552678923
zeropoolnetwork,GG-13,gitcoin,52082.402580291113
giveth,GG-13,gitcoin,3995.124371055887
beacon-chain,GG-13,gitcoin,10247.067434342731
otterscan,GG-13,gitcoin,9230.5230989035244
chocomintapp,GG-13,gitcoin,646.30095770433411
eth-limo,GG-13,gitcoin,9966.5877359286351
ethers-io,GG-14,gitcoin,93638.237640881664
coin-cashew,GG-14,gitcoin,486.74943466739558
freedom-of-the-press-foundation,GG-14,gitcoin,42.583314258341765
taho-wallet,GG-14,gitcoin,66812.160728190138
phi-labs-inc,GG-14,gitcoin,1157.9220074031471
trueblocks,GG-15,gitcoin,63968.945215142427
impersonator-eth,GG-15,gitcoin,18517.827051593253
fileverse,GG-15,gitcoin,68248.049987796621
learnweb3dao,GG-15,gitcoin,3342.9405785506419
lxdao-official,GG-15,gitcoin,653.869177659674
nimi-app,GG-15,gitcoin,28753.481641691113
pentaclexyz,GG-15,gitcoin,13842.425793807253
0xdeadlist,GG-15,gitcoin,17641.843693870647
desciworlddao,GG-15,gitcoin,5525.2612134824258
elefria-labs,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,2118.8349263817072
0x-echo,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,1056.106528095901
dataverse-os,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,250.10671556741
idriss-crypto,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,6452.7883766144514
cosmosforhumanity,GG-17 - 0x421510312c40486965767be5ea603aa8a5707983,gitcoin,29.752920269966125
impact-finance,GG-17 - 0x6e8dc2e623204d61b0e59e668702654ae336c9f7,gitcoin,59.553191959857941
0x-boring-security,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,1004.1073217391968
internetmaximalism,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,gitcoin,41229.08730568146
crowdmuse,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,268.56659015971121
weekinethnews,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,1866.7477381371455
4seascm,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,166.13757064078914
l2planet,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,656.73806965171434
upchain-lbc-team,GG-18 - 0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,gitcoin,156.14322468443893
nomis-cc,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,15872.762929214718
,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,18531.315483762886
epochprotocol,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1541.9511724944673
citizenwallet,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,2398.5611283485046
kiwi-news-attestate,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1166.744337104079
tapexyz,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,1854.0198512167567
heyxyz,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,3449.9703005459755
gooddollar,GG-18 - 0xb6be0ecafdb66dd848b0480db40056ff94a9465d,gitcoin,8076.2631416783515
,GG-18 - 0xc5fdf5cff79e92fac1d6efa725c319248d279200,gitcoin,2708.4250198283094
open-web-academy,GG-18 - 0xf591e42dfdfe8e62c2085ccaadfe05f84d89d0c6,gitcoin,1221.0967650994016
urbanika,GG-19 - 0x5eb890e41c8d2cff75ea942085e406bb90016561,gitcoin,2089.7508962770771
gnosischain,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,2083.3033624781328
rndao,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,628.20599843068931
ecosynthesisx,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,887.6180530986552
giveth,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,5856.855075538414
ephemery-testnet,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,gitcoin,3276.6420618597781
kleo-network,GG-19 - 0xc34745b3852df32d5958be88df2bee0a83474001,gitcoin,1457.4051702045012
digital-asset-solutions,GG-19 - 0xc34745b3852df32d5958be88df2bee0a83474001,gitcoin,118.07164948146296
pepemon-dao,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,1450.4457050590813
hypercerts,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,39386.969685258257
wagmifund,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,866.98937498764121
opendataforweb3,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,2291.0042920636033
carmineoptions,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,8165.892540746856
helheimlabs,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,1345.5761291662816
brightid,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,10026.652951639106
fundpg,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,572.90843361651082
commons-stack,GG-20 - 26,gitcoin,2165.3848737975622
beacon-chain,GG-20 - 26,gitcoin,12980.245222158788
ikigai-labs-xyz,GG-20 - 26,gitcoin,747.29947501987158
0xfacet,GG-20 - 26,gitcoin,66354.064319440658
bonding-curves,GG-20 - 26,gitcoin,1157.3633669494016
pheasant-network,GG-20 - 26,gitcoin,21974.383950750893
defieye,GG-20 - 26,gitcoin,19608.721256409666
fe-ethereum,GG-20 - 27,gitcoin,7495.8762545503405
ethereum-attestation-service,GG-21 - 389,gitcoin,5120.1912225326851
pheasant-network,GG-21 - 389,gitcoin,5818.71985265056
hvax,GG-21 - 389,gitcoin,2288.8994007025926
zktlabs,GG-21 - 44,gitcoin,5603.1399820969391
muqa-org,GG-22 - 608,gitcoin,309.57519811389022
zkp2p,GG-22 - 608,gitcoin,2939.743713727305
descier,GG-22 - 608,gitcoin,1493.4953037084069
yokifinance,GG-22 - 608,gitcoin,6503.7735888761163
useweb3,GG-22 - 609,gitcoin,2425.2735274852366
blockscout,GG-22 - 609,gitcoin,35425.687630870227
impersonator-eth,GG-22 - 610,gitcoin,2083.6297159066426
postino-labs,GG-22 - 611,gitcoin,10135.870191541537
ens-wayback-machine-blossomlabs,GG-22 - 611,gitcoin,7049.8987576729778
unruggable-labs,GG-22 - 642,gitcoin,3730.3596762544562
1w3,PartnerRound - 0x1d16f0eedf8ced25f288056ddcbb653d0f0451ad - 42161,gitcoin,1229.7929523551766
easpulse,PartnerRound - 0x5aa255d5cae9b6ce0f2d9aee209cb02349b83731 - 42161,gitcoin,2285.9632253205828
impersonator-eth,PartnerRound - 0x7492a8c4ed29b1f1559888bd832fae5d33e10370 - 424,gitcoin,192.29528636016559
,PartnerRound - 0x8b70206844630d8c0a2a545e92d3c8d46a3ceaad - 42161,gitcoin,13824.184577978271
orbuculum-dao,PartnerRound - 0xa26d3e503c1554d64c94ef2afe943575d8648960 - 324,gitcoin,157.70947396397995
